Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Re,Rct,cycle_number,Rint
993,[2008. 5. 13. 8. 52. 5.890],24,B0006,377,994,00994.csv,0.0736309507218721,0.0987207477814379,164,0.17235169850331
995,[2008. 5. 13. 10. 15. 2.906],24,B0006,379,996,00996.csv,0.0725869885678824,0.0942767204381327,165,0.1668637090060151
997,[2008. 5. 13. 13. 48. 25.875],24,B0006,381,998,00998.csv,0.0748372029552812,0.098555954977838,166,0.1733931579331192
999,[2008. 5. 13. 15. 11. 42.234],24,B0006,383,1000,01000.csv,0.072310626531037,0.0943737869483911,167,0.16668441347942808
1001,[2008. 5. 13. 18. 32. 21.281],24,B0006,385,1002,01002.csv,0.0742288068586881,0.0979458341330775,168,0.1721746409917656
1003,[2008. 5. 13. 19. 55. 29.859],24,B0006,387,1004,01004.csv,0.071856607129425,0.0937632344019343,169,0.1656198415313593
1005,[2008. 5. 13. 23. 27. 26.625],24,B0006,389,1006,01006.csv,0.0735926288328927,0.0979426342024937,170,0.1715352630353864
1007,[2008. 5. 14. 0. 50. 35.390],24,B0006,391,1008,01008.csv,0.073555303387968,0.0948149354989371,171,0.1683702388869051
1009,[2008. 5. 14. 4. 23. 57.968],24,B0006,393,1010,01010.csv,0.074289615413661,0.0978280397199374,172,0.1721176551335984
1011,[2008. 5. 14. 5. 46. 58.078],24,B0006,395,1012,01012.csv,0.073777422338843,0.0955076196879902,173,0.1692850420268332
1013,[2008. 5. 14. 9. 20. 22.000],24,B0006,397,1014,01014.csv,0.0743624728927986,0.100297485432866,174,0.1746599583256646
1015,[2008. 5. 14. 10. 43. 12.953],24,B0006,399,1016,01016.csv,0.0728089366752745,0.0946682535351397,175,0.16747719021041418
1017,[2008. 5. 14. 14. 3. 22.750],24,B0006,401,1018,01018.csv,0.0730881915550062,0.1002855268895236,176,0.1733737184445298
1019,[2008. 5. 14. 15. 26. 13.546],24,B0006,403,1020,01020.csv,0.0742398839736073,0.0945585184436065,177,0.1687984024172138
1021,[2008. 5. 14. 18. 59. 38.890],24,B0006,405,1022,01022.csv,0.0739056595619962,0.1003482635430065,178,0.1742539231050027
1023,[2008. 5. 14. 20. 22. 30.640],24,B0006,407,1024,01024.csv,0.0735125105338888,0.0945592832874169,179,0.16807179382130571
1025,[2008. 5. 14. 23. 55. 55.406],24,B0006,409,1026,01026.csv,0.0740648635028462,0.0990365839748105,180,0.1731014474776567
1027,[2008. 5. 15. 1. 18. 37.890],24,B0006,411,1028,01028.csv,0.0729076777814342,0.095001668805066,181,0.1679093465865002
1029,[2008. 5. 15. 4. 52. 4.609],24,B0006,413,1030,01030.csv,0.0743406664800701,0.1006790823074739,182,0.175019748787544
1031,[2008. 5. 15. 6. 14. 38.093],24,B0006,415,1032,01032.csv,0.072763514419845,0.0952721862664049,183,0.1680357006862499
1033,[2008. 5. 15. 9. 48. 3.453],24,B0006,417,1034,01034.csv,0.0749835856113319,0.1003809603504959,184,0.1753645459618278
1035,[2008. 5. 15. 11. 10. 28.328],24,B0006,419,1036,01036.csv,0.0728090445805321,0.0941746989624938,185,0.1669837435430259
1037,[2008. 5. 15. 14. 38. 58.781],24,B0006,421,1038,01038.csv,0.0736342258024834,0.1003434135011964,186,0.1739776393036798
1039,[2008. 5. 15. 16. 1. 23.390],24,B0006,423,1040,01040.csv,0.0736621678183104,0.0940125272990389,187,0.1676746951173493
1041,[2008. 5. 15. 19. 24. 46.593],24,B0006,425,1042,01042.csv,0.074956546385791,0.0986748779007716,188,0.17363142428656259
1043,[2008. 5. 15. 20. 47. 12.406],24,B0006,427,1044,01044.csv,0.0730047321568974,0.0948841918356507,189,0.1678889239925481
1045,[2008. 5. 16. 0. 9. 33.937],24,B0006,429,1046,01046.csv,0.075132937700244,0.0998851845039756,190,0.17501812220421958
1049,[2008. 5. 16. 22. 28. 31.078],24,B0006,433,1050,01050.csv,0.074564153588004,0.0946551303824129,191,0.1692192839704169
1051,[2008. 5. 17. 2. 0. 12.656],24,B0006,435,1052,01052.csv,0.07592804413673,0.100329706643873,192,0.17625775078060302
1053,[2008. 5. 17. 3. 22. 47.796],24,B0006,437,1054,01054.csv,0.0734330736723255,0.0949646124876326,193,0.1683976861599581
1055,[2008. 5. 17. 6. 53. 18.328],24,B0006,439,1056,01056.csv,0.0755087178512928,0.1011607325689791,194,0.1766694504202719
1057,[2008. 5. 17. 8. 15. 45.265],24,B0006,441,1058,01058.csv,0.0740168369586819,0.0959851488317173,195,0.1700019857903992
1059,[2008. 5. 17. 11. 49. 14.296],24,B0006,443,1060,01060.csv,0.074609599632536,0.1014589241819508,196,0.1760685238144868
1061,[2008. 5. 17. 13. 11. 30.687],24,B0006,445,1062,01062.csv,0.0739246206061328,0.095969907601378,197,0.16989452820751078
1063,[2008. 5. 17. 16. 43. 35.437],24,B0006,447,1064,01064.csv,0.0748796033565115,0.100603352458913,198,0.1754829558154245
1065,[2008. 5. 17. 18. 5. 53.796],24,B0006,449,1066,01066.csv,0.0735043961241255,0.0961201525757358,199,0.16962454869986132
1067,[2008. 5. 17. 21. 38. 49.296],24,B0006,451,1068,01068.csv,0.0752806088000432,0.1025451876366216,200,0.1778257964366648
1069,[2008. 5. 17. 23. 0. 48.453],24,B0006,453,1070,01070.csv,0.0726420827635309,0.0953411328199204,201,0.1679832155834513
1071,[2008. 5. 18. 2. 33. 17.109],24,B0006,455,1072,01072.csv,0.0749955637416601,0.1013873791642721,202,0.1763829429059322
1073,[2008. 5. 18. 3. 55. 17.546],24,B0006,457,1074,01074.csv,0.0731199997766419,0.0959231175033457,203,0.1690431172799876
1075,[2008. 5. 18. 7. 28. 48.000],24,B0006,459,1076,01076.csv,0.076358571154978,0.1014317733775896,204,0.1777903445325676
1077,[2008. 5. 18. 8. 50. 48.718],24,B0006,461,1078,01078.csv,0.0735277342781379,0.0972297114773837,205,0.1707574457555216
1079,[2008. 5. 18. 12. 12. 46.000],24,B0006,463,1080,01080.csv,0.0747768653278466,0.1028088756204259,206,0.1775857409482725
1081,[2008. 5. 18. 13. 34. 37.281],24,B0006,465,1082,01082.csv,0.0736522136634432,0.096239490466013,207,0.1698917041294562
1083,[2008. 5. 18. 17. 4. 27.234],24,B0006,467,1084,01084.csv,0.0760112912097401,0.1020749534936402,208,0.1780862447033803
1085,[2008. 5. 18. 18. 26. 10.015],24,B0006,469,1086,01086.csv,0.0738708282490051,0.096423110089212,209,0.1702939383382171
1087,[2008. 5. 18. 21. 59. 40.796],24,B0006,471,1088,01088.csv,0.0763233749345986,0.1024320211016061,210,0.17875539603620472
1089,[2008. 5. 18. 23. 21. 28.437],24,B0006,473,1090,01090.csv,0.0735718190242976,0.0975905935155193,211,0.1711624125398169
1091,[2008. 5. 19. 2. 55. 2.843],24,B0006,475,1092,01092.csv,0.0749954456773232,0.10259630569279,212,0.1775917513701132
1093,[2008. 5. 19. 4. 16. 50.453],24,B0006,477,1094,01094.csv,0.0745769219953742,0.098332863281485,213,0.17290978527685918
1095,[2008. 5. 19. 7. 49. 12.843],24,B0006,479,1096,01096.csv,0.0765591070024926,0.1030180047578761,214,0.17957711176036872
1101,[2008. 5. 20. 2. 6. 32.234],24,B0006,485,1102,01102.csv,0.0734853424457562,0.0972150788155859,215,0.1707004212613421
1103,[2008. 5. 20. 5. 40. 3.000],24,B0006,487,1104,01104.csv,0.0762781646871569,0.102092852503947,216,0.17837101719110388
1105,[2008. 5. 20. 7. 1. 47.390],24,B0006,489,1106,01106.csv,0.0720079823151196,0.0946722162175674,217,0.166680198532687
1107,[2008. 5. 20. 10. 35. 19.875],24,B0006,491,1108,01108.csv,0.0762810507777764,0.1012304992482019,218,0.1775115500259783
1109,[2008. 5. 20. 11. 56. 55.343],24,B0006,493,1110,01110.csv,0.0734085380163821,0.0964681790406408,219,0.1698767170570229
1111,[2008. 5. 20. 15. 25. 23.625],24,B0006,495,1112,01112.csv,0.0755914955823986,0.1017004816081313,220,0.17729197719052991
1113,[2008. 5. 20. 16. 46. 59.765],24,B0006,497,1114,01114.csv,0.0736897562967922,0.0970367848374556,221,0.1707265411342478
1115,[2008. 5. 20. 20. 18. 35.187],24,B0006,499,1116,01116.csv,0.0743692695675501,0.1019511695754428,222,0.1763204391429929
1117,[2008. 5. 20. 21. 40. 11.843],24,B0006,501,1118,01118.csv,0.0725182411846504,0.0946559117906342,223,0.1671741529752846
1119,[2008. 5. 21. 1. 7. 35.140],24,B0006,503,1120,01120.csv,0.0755494638326417,0.1033905552179119,224,0.17894001905055362
1121,[2008. 5. 21. 2. 29. 2.656],24,B0006,505,1122,01122.csv,0.0738301476282366,0.0977088268934775,225,0.1715389745217141
1123,[2008. 5. 21. 5. 52. 23.000],24,B0006,507,1124,01124.csv,0.0754378091325998,0.1019022250061564,226,0.1773400341387562
1125,[2008. 5. 21. 7. 13. 41.250],24,B0006,509,1126,01126.csv,0.0732956202125307,0.0970109750712344,227,0.1703065952837651
1127,[2008. 5. 21. 10. 46. 1.953],24,B0006,511,1128,01128.csv,0.0752830478385875,0.1021279987143925,228,0.17741104655298
1129,[2008. 5. 21. 12. 7. 20.984],24,B0006,513,1130,01130.csv,0.073587004234361,0.0984700686918705,229,0.1720570729262315
1131,[2008. 5. 21. 15. 38. 16.546],24,B0006,515,1132,01132.csv,0.0750426584630513,0.1023480972991154,230,0.1773907557621667
1133,[2008. 5. 21. 16. 59. 36.140],24,B0006,517,1134,01134.csv,0.0729983024606451,0.0967480458839989,231,0.16974634834464403
1135,[2008. 5. 21. 20. 30. 5.343],24,B0006,519,1136,01136.csv,0.0749308327002681,0.103165304469953,232,0.1780961371702211
1137,[2008. 5. 21. 21. 51. 16.781],24,B0006,521,1138,01138.csv,0.0731767144876588,0.0978900633513116,233,0.1710667778389704
1139,[2008. 5. 22. 1. 10. 54.593],24,B0006,523,1140,01140.csv,0.0755591813837829,0.1017155778229261,234,0.177274759206709
1141,[2008. 5. 22. 2. 32. 6.250],24,B0006,525,1142,01142.csv,0.0733067175756631,0.098672037003231,235,0.1719787545788941
1143,[2008. 5. 22. 6. 0. 35.953],24,B0006,527,1144,01144.csv,0.07529135855581,0.1039905059221312,236,0.1792818644779412
1145,[2008. 5. 22. 7. 21. 37.921],24,B0006,529,1146,01146.csv,0.0738149744632619,0.0996671713392194,237,0.1734821458024813
1147,[2008. 5. 22. 10. 51. 17.265],24,B0006,531,1148,01148.csv,0.0769588874531759,0.1027814179991246,238,0.17974030545230052
1149,[2008. 5. 22. 12. 12. 19.453],24,B0006,533,1150,01150.csv,0.0749168340838373,0.0974091312159428,239,0.17232596529978012
1151,[2008. 5. 22. 15. 45. 53.515],24,B0006,535,1152,01152.csv,0.0758245422515517,0.1041063706998522,240,0.1799309129514039
1153,[2008. 5. 22. 17. 6. 57.515],24,B0006,537,1154,01154.csv,0.0731973306789386,0.0986378767270153,241,0.1718352074059539
1155,[2008. 5. 22. 20. 27. 44.765],24,B0006,539,1156,01156.csv,0.0759119158447739,0.1049438515440013,242,0.18085576738877518
1157,[2008. 5. 22. 21. 48. 39.015],24,B0006,541,1158,01158.csv,0.0741238796957194,0.0984676098870169,243,0.1725914895827363
1159,[2008. 5. 23. 11. 41. 10.187],24,B0006,543,1160,01160.csv,0.0762929715531933,0.1064712631533319,244,0.1827642347065252
1161,[2008. 5. 23. 13. 2. 15.484],24,B0006,545,1162,01162.csv,0.0744494476629702,0.0976349035137695,245,0.1720843511767397
1164,[2008. 5. 23. 21. 3. 54.921],24,B0006,548,1165,01165.csv,0.0742980197609937,0.0972724969962096,246,0.1715705167572033
1166,[2008. 5. 24. 0. 37. 15.656],24,B0006,550,1167,01167.csv,0.0752876188558989,0.1013128184675522,247,0.1766004373234511
1168,[2008. 5. 24. 1. 58. 28.718],24,B0006,552,1169,01169.csv,0.0732641449429155,0.0948578803057855,248,0.168122025248701
1170,[2008. 5. 24. 5. 28. 14.078],24,B0006,554,1171,01171.csv,0.0752509146509656,0.1026311415061905,249,0.1778820561571561
1172,[2008. 5. 24. 6. 49. 19.062],24,B0006,556,1173,01173.csv,0.0729533859483913,0.0970917153562493,250,0.17004510130464062
1174,[2008. 5. 24. 10. 10. 44.312],24,B0006,558,1175,01175.csv,0.0757955584221838,0.1033762243070195,251,0.1791717827292033
1176,[2008. 5. 24. 11. 31. 49.718],24,B0006,560,1177,01177.csv,0.0722998993167301,0.0972685161715672,252,0.16956841548829732
1178,[2008. 5. 24. 14. 59. 4.171],24,B0006,562,1179,01179.csv,0.0763431463339071,0.104593793917714,253,0.1809369402516211
1180,[2008. 5. 24. 16. 20. 1.515],24,B0006,564,1181,01181.csv,0.0720819344505843,0.0963275273086972,254,0.1684094617592815
1182,[2008. 5. 24. 19. 49. 7.109],24,B0006,566,1183,01183.csv,0.0754857475272783,0.1041567019889631,255,0.1796424495162414
1184,[2008. 5. 24. 21. 10. 4.265],24,B0006,568,1185,01185.csv,0.074020498261262,0.0992152943663302,256,0.1732357926275922
1186,[2008. 5. 25. 0. 34. 43.140],24,B0006,570,1187,01187.csv,0.075678173941146,0.1049894160585908,257,0.1806675899997368
1188,[2008. 5. 25. 1. 55. 30.531],24,B0006,572,1189,01189.csv,0.074519020704208,0.097222414755428,258,0.171741435459636
1190,[2008. 5. 25. 5. 25. 11.093],24,B0006,574,1191,01191.csv,0.0763973061822181,0.1062555849514584,259,0.1826528911336765
1192,[2008. 5. 25. 6. 45. 59.203],24,B0006,576,1193,01193.csv,0.0742401898235231,0.0980457597288729,260,0.172285949552396
1194,[2008. 5. 25. 10. 19. 30.093],24,B0006,578,1195,01195.csv,0.0755408955239052,0.1032519942992523,261,0.1787928898231575
1196,[2008. 5. 25. 11. 40. 9.609],24,B0006,580,1197,01197.csv,0.0751269930267548,0.0976015207267083,262,0.1727285137534631
1198,[2008. 5. 25. 15. 5. 1.687],24,B0006,582,1199,01199.csv,0.0775855591124683,0.1047311376075346,263,0.1823166967200029
1200,[2008. 5. 25. 16. 25. 42.250],24,B0006,584,1201,01201.csv,0.0730030471857442,0.0998612145340232,264,0.1728642617197674
1202,[2008. 5. 25. 19. 50. 54.953],24,B0006,586,1203,01203.csv,0.0791409953998212,0.1041059746959914,265,0.1832469700958126
1204,[2008. 5. 25. 21. 11. 31.515],24,B0006,588,1205,01205.csv,0.0733791162898153,0.1001243987004642,266,0.1735035149902795
1206,[2008. 5. 26. 0. 40. 52.859],24,B0006,590,1207,01207.csv,0.0770348037702638,0.1043025357256912,267,0.18133733949595499
1208,[2008. 5. 26. 2. 1. 29.328],24,B0006,592,1209,01209.csv,0.0740063873774855,0.10058214210272,268,0.17458852948020548
1210,[2008. 5. 26. 5. 28. 58.109],24,B0006,594,1211,01211.csv,0.0755865731223018,0.1054502286771071,269,0.1810368017994089
1212,[2008. 5. 26. 6. 49. 35.046],24,B0006,596,1213,01213.csv,0.0744573130487284,0.0977176529227598,270,0.17217496597148818
1214,[2008. 5. 26. 10. 12. 28.125],24,B0006,598,1215,01215.csv,0.0768002402725307,0.1050583889524579,271,0.1818586292249886
1216,[2008. 5. 26. 11. 32. 56.968],24,B0006,600,1217,01217.csv,0.0740496189576683,0.100042653155579,272,0.1740922721132473
1218,[2008. 5. 26. 14. 58. 33.218],24,B0006,602,1219,01219.csv,0.0777337947396853,0.1055258410926404,273,0.18325963583232568
1220,[2008. 5. 26. 16. 19. 2.828],24,B0006,604,1221,01221.csv,0.0734535667268147,0.0995843341983424,274,0.17303790092515708
1222,[2008. 5. 26. 19. 48. 54.421],24,B0006,606,1223,01223.csv,0.0764975846096731,0.1066836025369429,275,0.183181187146616
1224,[2008. 5. 26. 21. 9. 22.890],24,B0006,608,1225,01225.csv,0.0742918120791737,0.1014577067356365,276,0.1757495188148102
1226,[2008. 5. 27. 0. 27. 55.562],24,B0006,610,1227,01227.csv,0.076934450861607,0.1058981228130979,277,0.1828325736747049
1230,[2008. 5. 27. 21. 34. 28.640],24,B0006,614,1231,01231.csv,0.0735893678798284,0.0999947402618141,278,0.1735841081416425
1272,[2008. 4. 18. 20. 55. 29.859],24,B0007,40,1273,01273.csv,0.0381681360994608,0.0615809457422944,1,0.0997490818417552
1274,[2008. 4. 18. 22. 39. 16.312],24,B0007,42,1275,01275.csv,0.0423522002551147,0.0794620574429885,2,0.1218142576981032
1276,[2008. 4. 19. 2. 14. 27.015],24,B0007,44,1277,01277.csv,0.0397131229201359,0.0618065433968296,3,0.1015196663169655
1278,[2008. 4. 19. 3. 57. 24.187],24,B0007,46,1279,01279.csv,0.0417192823930559,0.080850992535227,4,0.1225702749282829
1280,[2008. 4. 19. 7. 32. 33.656],24,B0007,48,1281,01281.csv,0.0384014639910651,0.0610013038468072,5,0.0994027678378723
1282,[2008. 4. 19. 9. 15. 10.453],24,B0007,50,1283,01283.csv,0.0417255432887453,0.0732425237282777,6,0.114968067017023
1284,[2008. 4. 19. 12. 47. 0.421],24,B0007,52,1285,01285.csv,0.0371051772037323,0.0600756510818989,7,0.0971808282856312
1286,[2008. 4. 19. 14. 28. 58.984],24,B0007,54,1287,01287.csv,0.0399295235052935,0.0775254899698734,8,0.1174550134751669
1288,[2008. 4. 19. 18. 12. 47.531],24,B0007,56,1289,01289.csv,0.0378339460339389,0.061293760421866,9,0.0991277064558049
1290,[2008. 4. 19. 19. 55. 5.296],24,B0007,58,1291,01291.csv,0.0408682807687173,0.0768386955289876,10,0.11770697629770491
1292,[2008. 4. 19. 23. 27. 13.343],24,B0007,60,1293,01293.csv,0.0375204254053658,0.0600731341862481,11,0.0975935595916139
1294,[2008. 4. 20. 1. 8. 11.406],24,B0007,62,1295,01295.csv,0.0416986565608095,0.0720729677827527,12,0.1137716243435622
1296,[2008. 4. 20. 4. 39. 59.296],24,B0007,64,1297,01297.csv,0.0373972713715067,0.0612330724542185,13,0.0986303438257252
1298,[2008. 4. 20. 6. 20. 57.125],24,B0007,66,1299,01299.csv,0.03998676920342,0.073636743638268,14,0.113623512841688
1300,[2008. 4. 20. 10. 1. 46.156],24,B0007,68,1301,01301.csv,0.0359196800988642,0.0605706911170167,15,0.09649037121588089
1302,[2008. 4. 20. 11. 42. 26.062],24,B0007,70,1303,01303.csv,0.0414682491473606,0.0695430380174996,16,0.1110112871648602
1304,[2008. 4. 20. 15. 22. 22.640],24,B0007,72,1305,01305.csv,0.0373857989211497,0.0613173760292053,17,0.098703174950355
1306,[2008. 4. 20. 17. 3. 1.140],24,B0007,74,1307,01307.csv,0.0409105369508414,0.0697381318114343,18,0.1106486687622757
1308,[2008. 4. 20. 20. 35. 56.187],24,B0007,76,1309,01309.csv,0.0378905884196738,0.06032875855026,19,0.0982193469699338
1310,[2008. 4. 20. 22. 16. 35.078],24,B0007,78,1311,01311.csv,0.0400972488595749,0.0728814519781134,20,0.1129787008376883
1312,[2008. 4. 21. 2. 0. 19.968],24,B0007,80,1313,01313.csv,0.0371572295753325,0.061034792696747,21,0.09819202227207949
1314,[2008. 4. 21. 3. 26. 58.453],24,B0007,82,1315,01315.csv,0.0411920195586732,0.0684835665334699,22,0.1096755860921431
1318,[2008. 4. 22. 16. 33. 3.953],24,B0007,86,1319,01319.csv,0.0410566964664513,0.070659971332503,23,0.1117166677989543
1320,[2008. 4. 22. 19. 54. 32.265],24,B0007,88,1321,01321.csv,0.0417594054145559,0.0644560882097745,24,0.1062154936243304
1322,[2008. 4. 22. 21. 24. 34.484],24,B0007,90,1323,01323.csv,0.0411945977368719,0.0702209554283169,25,0.11141555316518881
1324,[2008. 4. 23. 0. 46. 24.921],24,B0007,92,1325,01325.csv,0.0423270479862688,0.0641415094761317,26,0.1064685574624005
1326,[2008. 4. 23. 2. 16. 8.578],24,B0007,94,1327,01327.csv,0.0399687402296661,0.0681247411969717,27,0.1080934814266378
1328,[2008. 4. 23. 5. 46. 32.890],24,B0007,96,1329,01329.csv,0.0396728639829912,0.0633375503455221,28,0.1030104143285133
1330,[2008. 4. 23. 7. 16. 7.671],24,B0007,98,1331,01331.csv,0.0397941078897817,0.0687794553615811,29,0.1085735632513628
1332,[2008. 4. 23. 10. 36. 13.156],24,B0007,100,1333,01333.csv,0.0404653672528573,0.0639722520595072,30,0.1044376193123645
1334,[2008. 4. 23. 12. 5. 30.437],24,B0007,102,1335,01335.csv,0.0409390182419528,0.066752230847743,31,0.1076912490896958
1336,[2008. 4. 23. 15. 34. 37.843],24,B0007,104,1337,01337.csv,0.0408309954459878,0.0629222353152032,32,0.103753230761191
1338,[2008. 4. 23. 17. 3. 55.484],24,B0007,106,1339,01339.csv,0.0410673635657293,0.0662850303940424,33,0.1073523939597717
1340,[2008. 4. 23. 20. 31. 10.750],24,B0007,108,1341,01341.csv,0.0407870122998766,0.0633885849281959,34,0.10417559722807251
1342,[2008. 4. 23. 22. 0. 19.218],24,B0007,110,1343,01343.csv,0.0416617088948181,0.0681635775867941,35,0.1098252864816122
1344,[2008. 4. 24. 1. 19. 46.171],24,B0007,112,1345,01345.csv,0.0398173593963539,0.0644668961248353,36,0.1042842555211892
1346,[2008. 4. 24. 2. 48. 35.687],24,B0007,114,1347,01347.csv,0.040333531003242,0.0655202226224431,37,0.10585375362568511
1348,[2008. 4. 24. 6. 18. 12.171],24,B0007,116,1349,01349.csv,0.0387909877017732,0.0628098792567102,38,0.10160086695848339
1350,[2008. 4. 24. 7. 46. 53.906],24,B0007,118,1351,01351.csv,0.0398003209462579,0.0650132948726055,39,0.10481361581886339
1352,[2008. 4. 24. 11. 17. 36.359],24,B0007,120,1353,01353.csv,0.0413584990216644,0.0640930962913017,40,0.10545159531296609
1354,[2008. 4. 24. 12. 46. 8.171],24,B0007,122,1355,01355.csv,0.0406816138028831,0.0648020284566245,41,0.1054836422595076
1356,[2008. 4. 24. 16. 14. 7.906],24,B0007,124,1357,01357.csv,0.0419881321640878,0.0629074367397784,42,0.1048955689038662
1358,[2008. 4. 24. 17. 42. 40.796],24,B0007,126,1359,01359.csv,0.0406917627667531,0.0640322479984789,43,0.104724010765232
1360,[2008. 4. 24. 21. 6. 22.828],24,B0007,128,1361,01361.csv,0.0410635565050997,0.0618301881415941,44,0.10289374464669379
1362,[2008. 4. 24. 22. 34. 45.921],24,B0007,130,1363,01363.csv,0.0403611204287398,0.0635918173001047,45,0.10395293772884451
1364,[2008. 4. 25. 1. 57. 7.593],24,B0007,132,1365,01365.csv,0.0397095688006817,0.0630831687308314,46,0.1027927375315131
1368,[2008. 4. 25. 21. 0. 31.421],24,B0007,136,1369,01369.csv,0.0472502048042168,0.0727258609104947,47,0.1199760657147115
1370,[2008. 4. 26. 0. 32. 46.968],24,B0007,138,1371,01371.csv,0.0465886984598843,0.0693869640088942,48,0.1159756624687785
1372,[2008. 4. 26. 2. 0. 52.359],24,B0007,140,1373,01373.csv,0.0461653517460827,0.0714051625047609,49,0.1175705142508436
1374,[2008. 4. 26. 5. 25. 46.234],24,B0007,142,1375,01375.csv,0.0450589668472443,0.0692805173920436,50,0.11433948423928791
1376,[2008. 4. 26. 6. 53. 34.171],24,B0007,144,1377,01377.csv,0.0458839732229062,0.0692600719668959,51,0.1151440451898021
1378,[2008. 4. 26. 10. 26. 36.718],24,B0007,146,1379,01379.csv,0.0458138476522787,0.0696653302556868,52,0.1154791779079655
1382,[2008. 4. 29. 13. 12. 54.375],24,B0007,150,1383,01383.csv,0.0492214577894399,0.0713426382157518,53,0.1205640960051917
1384,[2008. 4. 29. 16. 33. 38.281],24,B0007,152,1385,01385.csv,0.0488865538215203,0.0696851437062246,54,0.11857169752774491
1386,[2008. 4. 29. 18. 2. 21.296],24,B0007,154,1387,01387.csv,0.0483951365393567,0.0713515950419545,55,0.1197467315813112
1388,[2008. 4. 29. 21. 28. 15.140],24,B0007,156,1389,01389.csv,0.0480552218263486,0.0698864194438785,56,0.1179416412702271
1390,[2008. 4. 29. 22. 56. 30.656],24,B0007,158,1391,01391.csv,0.0488006065070867,0.0705515825581293,57,0.119352189065216
1392,[2008. 4. 30. 2. 12. 5.609],24,B0007,160,1393,01393.csv,0.047509200748586,0.0703725401221073,58,0.1178817408706933
1394,[2008. 4. 30. 3. 40. 3.390],24,B0007,162,1395,01395.csv,0.0477710078046238,0.0707118257849502,59,0.118482833589574
1396,[2008. 4. 30. 7. 9. 52.656],24,B0007,164,1397,01397.csv,0.0481799142983664,0.0704800798689803,60,0.11865999416734671
1398,[2008. 4. 30. 8. 37. 42.406],24,B0007,166,1399,01399.csv,0.0480709471642284,0.0716849617062179,61,0.11975590887044629
1400,[2008. 4. 30. 11. 56. 59.203],24,B0007,168,1401,01401.csv,0.0485324073582465,0.0703495236965677,62,0.1188819310548142
1402,[2008. 4. 30. 13. 24. 39.734],24,B0007,170,1403,01403.csv,0.0481292571231776,0.071036228996812,63,0.1191654861199896
1404,[2008. 4. 30. 16. 48. 25.875],24,B0007,172,1405,01405.csv,0.0497462553640585,0.0709596027580753,64,0.1207058581221338
1406,[2008. 4. 30. 18. 16. 7.250],24,B0007,174,1407,01407.csv,0.0490535009286065,0.0716505512430741,65,0.12070405217168059
1408,[2008. 4. 30. 21. 43. 3.656],24,B0007,176,1409,01409.csv,0.0498936282124914,0.0698875047977575,66,0.1197811330102489
1410,[2008. 4. 30. 23. 10. 36.859],24,B0007,178,1411,01411.csv,0.0477138508673141,0.0710486101468807,67,0.1187624610141948
1412,[2008. 5. 1. 2. 43. 42.562],24,B0007,180,1413,01413.csv,0.0476209330618886,0.0695963747092475,68,0.11721730777113609
1414,[2008. 5. 1. 4. 11. 7.078],24,B0007,182,1415,01415.csv,0.0479939825459855,0.0715534002029716,69,0.1195473827489571
1416,[2008. 5. 1. 7. 44. 12.656],24,B0007,184,1417,01417.csv,0.0464799621281034,0.0710980516940997,70,0.1175780138222031
1418,[2008. 5. 1. 9. 11. 27.593],24,B0007,186,1419,01419.csv,0.047438380107813,0.0701160181523954,71,0.1175543982602084
1420,[2008. 5. 1. 12. 42. 34.015],24,B0007,188,1421,01421.csv,0.047969250311316,0.0708925113800405,72,0.11886176169135651
1422,[2008. 5. 1. 14. 9. 50.640],24,B0007,190,1423,01423.csv,0.0489922206676411,0.0704081490005847,73,0.1194003696682258
1424,[2008. 5. 1. 17. 39. 20.015],24,B0007,192,1425,01425.csv,0.048225418155885,0.0709769157630702,74,0.11920233391895521
1426,[2008. 5. 1. 19. 6. 26.859],24,B0007,194,1427,01427.csv,0.048214700566631,0.0696168720375489,75,0.1178315726041799
1428,[2008. 5. 1. 22. 38. 24.062],24,B0007,196,1429,01429.csv,0.0490895503628693,0.0702287371303744,76,0.1193182874932437
1430,[2008. 5. 2. 0. 5. 31.015],24,B0007,198,1431,01431.csv,0.0479129725184779,0.0694812017142837,77,0.11739417423276159
1432,[2008. 5. 2. 3. 21. 43.218],24,B0007,200,1433,01433.csv,0.0488174139240195,0.0718940740392593,78,0.1207114879632788
1434,[2008. 5. 2. 4. 48. 33.343],24,B0007,202,1435,01435.csv,0.0476104078872702,0.0703612147830665,79,0.1179716226703367
1436,[2008. 5. 2. 8. 12. 49.328],24,B0007,204,1437,01437.csv,0.0488921950725171,0.0701260512880205,80,0.11901824636053761
1438,[2008. 5. 2. 9. 39. 40.343],24,B0007,206,1439,01439.csv,0.0483472377139637,0.0702995301403617,81,0.1186467678543254
1440,[2008. 5. 2. 13. 11. 13.468],24,B0007,208,1441,01441.csv,0.0474232187307728,0.0690776187517649,82,0.1165008374825377
1442,[2008. 5. 2. 14. 37. 55.109],24,B0007,210,1443,01443.csv,0.050111225517516,0.0696007325489996,83,0.11971195806651559
1444,[2008. 5. 2. 18. 11. 3.593],24,B0007,212,1445,01445.csv,0.0484604377549353,0.0708375336017697,84,0.119297971356705
1448,[2008. 5. 3. 0. 18. 59.734],24,B0007,216,1449,01449.csv,0.0487452841684927,0.0724894748097682,85,0.12123475897826089
